Channel 1,Channel 2,Channel 3,Channel 4
860.32470703125,812.6203002929688,787.945556640625,848.8098754882812
866.9046630859375,812.6203002929688,806.0403442382812,903.09423828125
866.9046630859375,1128.45654296875,820.84521484375,908.0291748046875
865.2596435546875,812.6203002929688,812.6203002929688,860.32470703125
847.1648559570312,917.8990478515625,806.0403442382812,855.3897705078125
878.4194946289062,917.8990478515625,815.9102783203125,909.6741333007812
876.7745361328125,812.6203002929688,824.1351318359375,911.319091796875
865.2596435546875,654.7021484375,794.5255126953125,850.454833984375
860.32470703125,917.8990478515625,807.6853637695312,886.6444091796875
873.4845581054688,917.8990478515625,842.2299194335938,906.3841552734375
873.4845581054688,707.341552734375,786.3005981445312,901.44921875
835.6500244140625,1075.817138671875,824.1351318359375,842.2299194335938
875.1295166015625,917.8990478515625,797.8154907226562,917.8990478515625
873.4845581054688,970.5383911132812,814.2652587890625,921.18896484375
880.064453125,1023.1777954101562,812.6203002929688,908.0291748046875
855.3897705078125,1023.1777954101562,807.6853637695312,857.0347290039062
886.6444091796875,1023.1777954101562,827.4251098632812,922.833984375
893.2243041992188,1023.1777954101562,830.715087890625,927.7689208984375
875.1295166015625,602.0628051757812,791.2355346679688,868.5496215820312
866.9046630859375,812.6203002929688,789.590576171875,901.44921875
875.1295166015625,812.6203002929688,809.330322265625,922.833984375
873.4845581054688,812.6203002929688,799.46044921875,926.1239624023438
842.2299194335938,865.2596435546875,824.1351318359375,829.070068359375
876.7745361328125,707.341552734375,822.4901733398438,896.5142822265625
889.9343872070312,654.7021484375,819.2001953125,904.7391967773438
886.6444091796875,654.7021484375,830.715087890625,899.8042602539062
863.6146850585938,654.7021484375,801.1054077148438,847.1648559570312
884.9994506835938,865.2596435546875,829.070068359375,931.0588989257812
880.064453125,759.9808959960938,824.1351318359375,917.8990478515625
861.9697265625,707.341552734375,822.4901733398438,858.6797485351562
860.32470703125,759.9808959960938,825.7801513671875,868.5496215820312
873.4845581054688,707.341552734375,807.6853637695312,891.579345703125
865.2596435546875,865.2596435546875,802.7504272460938,919.5440063476562
837.2949829101562,812.6203002929688,820.84521484375,832.3600463867188
861.9697265625,812.6203002929688,802.7504272460938,899.8042602539062
852.0997924804688,865.2596435546875,830.715087890625,908.0291748046875
868.5496215820312,759.9808959960938,838.9400024414062,906.3841552734375
843.8749389648438,707.341552734375,797.8154907226562,865.2596435546875
868.5496215820312,875.1295166015625,807.6853637695312,932.703857421875
880.064453125,822.4901733398438,812.6203002929688,922.833984375
863.6146850585938,822.4901733398438,791.2355346679688,884.9994506835938
843.8749389648438,875.1295166015625,834.0050048828125,848.8098754882812
881.70947265625,769.850830078125,835.6500244140625,908.0291748046875
878.4194946289062,769.850830078125,829.070068359375,917.8990478515625
855.3897705078125,611.9326782226562,794.5255126953125,850.454833984375
860.32470703125,875.1295166015625,806.0403442382812,911.319091796875
863.6146850585938,822.4901733398438,810.9752807617188,908.0291748046875
868.5496215820312,980.4082641601562,814.2652587890625,917.8990478515625
840.5849609375,822.4901733398438,812.6203002929688,838.9400024414062
870.194580078125,927.7689208984375,824.1351318359375,912.964111328125
873.4845581054688,927.7689208984375,840.5849609375,919.5440063476562
873.4845581054688,717.21142578125,820.84521484375,888.2893676757812
861.9697265625,769.850830078125,792.8805541992188,858.6797485351562
888.2893676757812,822.4901733398438,806.0403442382812,927.7689208984375
888.2893676757812,769.850830078125,799.46044921875,937.6387939453125
857.0347290039062,980.4082641601562,824.1351318359375,870.194580078125
871.839599609375,1085.68701171875,829.070068359375,896.5142822265625
883.3544311523438,980.4082641601562,835.6500244140625,919.5440063476562
884.9994506835938,980.4082641601562,822.4901733398438,929.4138793945312
858.6797485351562,875.1295166015625,789.590576171875,847.1648559570312
883.3544311523438,1085.68701171875,809.330322265625,919.5440063476562
883.3544311523438,1085.68701171875,837.2949829101562,921.18896484375
883.3544311523438,980.4082641601562,837.2949829101562,898.1592407226562
865.2596435546875,875.1295166015625,794.5255126953125,861.9697265625
875.1295166015625,1190.9658203125,817.5552368164062,931.0588989257812
886.6444091796875,1085.68701171875,829.070068359375,927.7689208984375
866.9046630859375,875.1295166015625,783.0106201171875,875.1295166015625
857.0347290039062,875.1295166015625,792.8805541992188,893.2243041992188
871.839599609375,875.1295166015625,806.0403442382812,917.8990478515625
866.9046630859375,980.4082641601562,802.7504272460938,931.0588989257812
842.2299194335938,664.5720825195312,796.1704711914062,832.3600463867188
852.0997924804688,927.7689208984375,834.0050048828125,884.9994506835938
871.839599609375,927.7689208984375,847.1648559570312,898.1592407226562
868.5496215820312,717.21142578125,829.070068359375,903.09423828125
838.9400024414062,664.5720825195312,797.8154907226562,860.32470703125
866.9046630859375,875.1295166015625,809.330322265625,914.6090698242188
871.839599609375,664.5720825195312,806.0403442382812,922.833984375
853.7448120117188,822.4901733398438,778.07568359375,875.1295166015625
840.5849609375,875.1295166015625,829.070068359375,870.194580078125
871.839599609375,822.4901733398438,829.070068359375,899.8042602539062
883.3544311523438,769.850830078125,829.070068359375,914.6090698242188
850.454833984375,664.5720825195312,822.4901733398438,840.5849609375
865.2596435546875,875.1295166015625,809.330322265625,896.5142822265625
868.5496215820312,875.1295166015625,830.715087890625,906.3841552734375
878.4194946289062,875.1295166015625,824.1351318359375,903.09423828125
847.1648559570312,822.4901733398438,804.3953857421875,837.2949829101562
861.9697265625,875.1295166015625,815.9102783203125,906.3841552734375
873.4845581054688,980.4082641601562,832.3600463867188,889.9343872070312
863.6146850585938,875.1295166015625,834.0050048828125,861.9697265625
848.8098754882812,875.1295166015625,789.590576171875,861.9697265625
873.4845581054688,1085.68701171875,812.6203002929688,916.2540283203125
865.2596435546875,980.4082641601562,794.5255126953125,911.319091796875
832.3600463867188,1296.2445068359375,829.070068359375,815.9102783203125
857.0347290039062,1085.68701171875,824.1351318359375,850.454833984375
860.32470703125,980.4082641601562,817.5552368164062,875.1295166015625
863.6146850585938,980.4082641601562,829.070068359375,886.6444091796875
847.1648559570312,875.1295166015625,801.1054077148438,815.9102783203125
870.194580078125,875.1295166015625,799.46044921875,878.4194946289062
873.4845581054688,875.1295166015625,807.6853637695312,861.9697265625
876.7745361328125,875.1295166015625,837.2949829101562,827.4251098632812
866.9046630859375,769.850830078125,819.2001953125,794.5255126953125
891.579345703125,875.1295166015625,843.8749389648438,861.9697265625
904.7391967773438,875.1295166015625,847.1648559570312,863.6146850585938
886.6444091796875,664.5720825195312,801.1054077148438,792.8805541992188
888.2893676757812,769.850830078125,815.9102783203125,837.2949829101562
904.7391967773438,664.5720825195312,815.9102783203125,840.5849609375
908.0291748046875,875.1295166015625,817.5552368164062,820.84521484375
894.8693237304688,664.5720825195312,810.9752807617188,748.466064453125
906.3841552734375,875.1295166015625,827.4251098632812,835.6500244140625
919.5440063476562,769.850830078125,835.6500244140625,843.8749389648438
924.4789428710938,769.850830078125,820.84521484375,820.84521484375
896.5142822265625,664.5720825195312,797.8154907226562,773.1407470703125
917.8990478515625,769.850830078125,807.6853637695312,832.3600463867188
924.4789428710938,980.4082641601562,830.715087890625,820.84521484375
912.964111328125,664.5720825195312,806.0403442382812,783.0106201171875
896.5142822265625,875.1295166015625,819.2001953125,810.9752807617188
916.2540283203125,769.850830078125,812.6203002929688,834.0050048828125
922.833984375,769.850830078125,809.330322265625,843.8749389648438
883.3544311523438,769.850830078125,806.0403442382812,763.2708740234375
906.3841552734375,664.5720825195312,807.6853637695312,855.3897705078125
916.2540283203125,664.5720825195312,834.0050048828125,875.1295166015625
912.964111328125,664.5720825195312,827.4251098632812,855.3897705078125
883.3544311523438,664.5720825195312,812.6203002929688,802.7504272460938
894.8693237304688,664.5720825195312,827.4251098632812,881.70947265625
903.09423828125,559.2933349609375,815.9102783203125,888.2893676757812
881.70947265625,664.5720825195312,812.6203002929688,848.8098754882812
871.839599609375,454.01458740234375,804.3953857421875,848.8098754882812
881.70947265625,454.01458740234375,787.945556640625,908.0291748046875
875.1295166015625,875.1295166015625,838.9400024414062,914.6090698242188
861.9697265625,454.01458740234375,804.3953857421875,848.8098754882812
860.32470703125,875.1295166015625,822.4901733398438,921.18896484375
865.2596435546875,875.1295166015625,838.9400024414062,927.7689208984375
855.3897705078125,559.2933349609375,809.330322265625,934.3488159179688
825.7801513671875,559.2933349609375,783.0106201171875,868.5496215820312
840.5849609375,769.850830078125,812.6203002929688,954.088623046875
838.9400024414062,1138.326416015625,857.0347290039062,957.3785400390625
834.0050048828125,664.5720825195312,810.9752807617188,914.6090698242188
809.330322265625,875.1295166015625,802.7504272460938,916.2540283203125
834.0050048828125,875.1295166015625,820.84521484375,980.4082641601562
834.0050048828125,611.9326782226562,804.3953857421875,972.1834106445312
804.3953857421875,717.21142578125,801.1054077148438,908.0291748046875
806.0403442382812,769.850830078125,812.6203002929688,937.6387939453125
817.5552368164062,875.1295166015625,829.070068359375,975.4733276367188
825.7801513671875,822.4901733398438,822.4901733398438,983.6982421875
806.0403442382812,822.4901733398438,824.1351318359375,889.9343872070312
832.3600463867188,875.1295166015625,825.7801513671875,963.95849609375
835.6500244140625,822.4901733398438,822.4901733398438,959.0235595703125
834.0050048828125,822.4901733398438,796.1704711914062,954.088623046875
807.6853637695312,664.5720825195312,783.0106201171875,899.8042602539062
834.0050048828125,664.5720825195312,810.9752807617188,942.57373046875
837.2949829101562,1033.047607421875,842.2299194335938,959.0235595703125
819.2001953125,875.1295166015625,840.5849609375,894.8693237304688
834.0050048828125,1138.326416015625,845.5198974609375,921.18896484375
850.454833984375,717.21142578125,806.0403442382812,963.95849609375
847.1648559570312,769.850830078125,799.46044921875,985.3432006835938
815.9102783203125,611.9326782226562,791.2355346679688,904.7391967773438
829.070068359375,875.1295166015625,822.4901733398438,970.5383911132812
837.2949829101562,875.1295166015625,832.3600463867188,983.6982421875
829.070068359375,769.850830078125,824.1351318359375,986.9882202148438
812.6203002929688,822.4901733398438,810.9752807617188,924.4789428710938
835.6500244140625,875.1295166015625,819.2001953125,990.2781372070312
835.6500244140625,769.850830078125,809.330322265625,998.5030517578125
809.330322265625,927.7689208984375,799.46044921875,950.7986450195312
804.3953857421875,875.1295166015625,820.84521484375,949.1536865234375
827.4251098632812,822.4901733398438,815.9102783203125,978.7633056640625
819.2001953125,769.850830078125,830.715087890625,1003.43798828125
794.5255126953125,559.2933349609375,794.5255126953125,927.7689208984375
817.5552368164062,741.8861083984375,807.6853637695312,983.6982421875
822.4901733398438,847.1648559570312,810.9752807617188,980.4082641601562
814.2652587890625,1005.0830078125,781.3656616210938,975.4733276367188
791.2355346679688,1215.6405029296875,852.0997924804688,889.9343872070312
835.6500244140625,794.5255126953125,810.9752807617188,959.0235595703125
817.5552368164062,899.8042602539062,819.2001953125,965.6034545898438
822.4901733398438,847.1648559570312,829.070068359375,921.18896484375
817.5552368164062,952.443603515625,814.2652587890625,898.1592407226562
842.2299194335938,899.8042602539062,822.4901733398438,945.8637084960938
843.8749389648438,899.8042602539062,809.330322265625,980.4082641601562
819.2001953125,636.607421875,794.5255126953125,899.8042602539062
838.9400024414062,741.8861083984375,781.3656616210938,937.6387939453125
843.8749389648438,899.8042602539062,819.2001953125,944.2186889648438
842.2299194335938,689.2467651367188,812.6203002929688,940.9287719726562
807.6853637695312,741.8861083984375,796.1704711914062,866.9046630859375
835.6500244140625,741.8861083984375,815.9102783203125,929.4138793945312
843.8749389648438,741.8861083984375,815.9102783203125,924.4789428710938
840.5849609375,1057.722412109375,847.1648559570312,878.4194946289062
847.1648559570312,636.607421875,802.7504272460938,825.7801513671875
873.4845581054688,1057.722412109375,830.715087890625,891.579345703125
891.579345703125,1057.722412109375,842.2299194335938,891.579345703125
870.194580078125,741.8861083984375,804.3953857421875,799.46044921875
865.2596435546875,1057.722412109375,824.1351318359375,832.3600463867188
886.6444091796875,741.8861083984375,807.6853637695312,832.3600463867188
886.6444091796875,952.443603515625,832.3600463867188,832.3600463867188
865.2596435546875,847.1648559570312,824.1351318359375,766.5608520507812
896.5142822265625,952.443603515625,840.5849609375,845.5198974609375
911.319091796875,847.1648559570312,857.0347290039062,845.5198974609375
917.8990478515625,741.8861083984375,829.070068359375,825.7801513671875
888.2893676757812,741.8861083984375,812.6203002929688,779.720703125
906.3841552734375,741.8861083984375,810.9752807617188,838.9400024414062
912.964111328125,741.8861083984375,806.0403442382812,845.5198974609375
889.9343872070312,847.1648559570312,810.9752807617188,792.8805541992188
899.8042602539062,741.8861083984375,819.2001953125,810.9752807617188
921.18896484375,741.8861083984375,850.454833984375,834.0050048828125
917.8990478515625,741.8861083984375,822.4901733398438,838.9400024414062
886.6444091796875,636.607421875,789.590576171875,769.850830078125
906.3841552734375,636.607421875,809.330322265625,835.6500244140625
911.319091796875,952.443603515625,832.3600463867188,832.3600463867188
919.5440063476562,952.443603515625,847.1648559570312,830.715087890625
888.2893676757812,847.1648559570312,804.3953857421875,768.205810546875
899.8042602539062,1163.0010986328125,837.2949829101562,840.5849609375
912.964111328125,847.1648559570312,819.2001953125,829.070068359375
893.2243041992188,847.1648559570312,802.7504272460938,779.720703125
886.6444091796875,741.8861083984375,794.5255126953125,797.8154907226562
904.7391967773438,741.8861083984375,804.3953857421875,817.5552368164062
906.3841552734375,1057.722412109375,835.6500244140625,812.6203002929688
888.2893676757812,741.8861083984375,822.4901733398438,736.951171875
906.3841552734375,1057.722412109375,835.6500244140625,819.2001953125
914.6090698242188,689.2467651367188,832.3600463867188,832.3600463867188
914.6090698242188,636.607421875,804.3953857421875,820.84521484375
884.9994506835938,531.3286743164062,787.945556640625,759.9808959960938
906.3841552734375,531.3286743164062,797.8154907226562,842.2299194335938
911.319091796875,741.8861083984375,815.9102783203125,838.9400024414062
901.44921875,794.5255126953125,825.7801513671875,799.46044921875
884.9994506835938,847.1648559570312,832.3600463867188,801.1054077148438
904.7391967773438,847.1648559570312,829.070068359375,857.0347290039062
909.6741333007812,741.8861083984375,830.715087890625,865.2596435546875
884.9994506835938,636.607421875,814.2652587890625,792.8805541992188
888.2893676757812,794.5255126953125,819.2001953125,850.454833984375
896.5142822265625,636.607421875,794.5255126953125,870.194580078125
889.9343872070312,689.2467651367188,807.6853637695312,888.2893676757812
858.6797485351562,689.2467651367188,799.46044921875,825.7801513671875
870.194580078125,847.1648559570312,825.7801513671875,917.8990478515625
866.9046630859375,847.1648559570312,830.715087890625,922.833984375
852.0997924804688,689.2467651367188,806.0403442382812,912.964111328125
837.2949829101562,636.607421875,801.1054077148438,893.2243041992188
857.0347290039062,478.68927001953125,794.5255126953125,967.2484130859375
840.5849609375,847.1648559570312,814.2652587890625,982.0532836914062
824.1351318359375,847.1648559570312,827.4251098632812,886.6444091796875
824.1351318359375,847.1648559570312,801.1054077148438,929.4138793945312
832.3600463867188,1057.722412109375,838.9400024414062,955.7335815429688
847.1648559570312,689.2467651367188,806.0403442382812,983.6982421875
812.6203002929688,636.607421875,784.6556396484375,898.1592407226562
834.0050048828125,636.607421875,809.330322265625,954.088623046875
835.6500244140625,794.5255126953125,824.1351318359375,955.7335815429688
827.4251098632812,847.1648559570312,838.9400024414062,952.443603515625
804.3953857421875,847.1648559570312,814.2652587890625,901.44921875
829.070068359375,899.8042602539062,819.2001953125,967.2484130859375
843.8749389648438,636.607421875,794.5255126953125,980.4082641601562
829.070068359375,636.607421875,797.8154907226562,927.7689208984375
817.5552368164062,583.968017578125,792.8805541992188,932.703857421875
840.5849609375,899.8042602539062,820.84521484375,959.0235595703125
847.1648559570312,899.8042602539062,829.070068359375,959.0235595703125
819.2001953125,636.607421875,809.330322265625,878.4194946289062
842.2299194335938,1005.0830078125,827.4251098632812,939.2837524414062
845.5198974609375,689.2467651367188,819.2001953125,950.7986450195312
840.5849609375,689.2467651367188,796.1704711914062,954.088623046875
815.9102783203125,741.8861083984375,773.1407470703125,883.3544311523438
842.2299194335938,847.1648559570312,850.454833984375,937.6387939453125
860.32470703125,847.1648559570312,832.3600463867188,949.1536865234375
843.8749389648438,741.8861083984375,810.9752807617188,908.0291748046875
842.2299194335938,899.8042602539062,824.1351318359375,898.1592407226562
868.5496215820312,847.1648559570312,824.1351318359375,944.2186889648438
865.2596435546875,794.5255126953125,807.6853637695312,954.088623046875
830.715087890625,899.8042602539062,791.2355346679688,870.194580078125
852.0997924804688,899.8042602539062,835.6500244140625,909.6741333007812
865.2596435546875,636.607421875,810.9752807617188,917.8990478515625
860.32470703125,636.607421875,825.7801513671875,919.5440063476562
837.2949829101562,531.3286743164062,812.6203002929688,845.5198974609375
853.7448120117188,583.968017578125,792.8805541992188,916.2540283203125
855.3897705078125,636.607421875,804.3953857421875,912.964111328125
838.9400024414062,794.5255126953125,840.5849609375,865.2596435546875
837.2949829101562,583.968017578125,806.0403442382812,852.0997924804688
858.6797485351562,794.5255126953125,809.330322265625,899.8042602539062
865.2596435546875,741.8861083984375,834.0050048828125,896.5142822265625
857.0347290039062,636.607421875,824.1351318359375,825.7801513671875
866.9046630859375,689.2467651367188,802.7504272460938,860.32470703125
865.2596435546875,636.607421875,797.8154907226562,878.4194946289062
868.5496215820312,952.443603515625,814.2652587890625,880.064453125
837.2949829101562,741.8861083984375,814.2652587890625,786.3005981445312
870.194580078125,741.8861083984375,814.2652587890625,865.2596435546875
881.70947265625,636.607421875,815.9102783203125,871.839599609375
871.839599609375,583.968017578125,797.8154907226562,858.6797485351562
855.3897705078125,636.607421875,799.46044921875,824.1351318359375
876.7745361328125,741.8861083984375,817.5552368164062,888.2893676757812
876.7745361328125,741.8861083984375,804.3953857421875,878.4194946289062
852.0997924804688,741.8861083984375,817.5552368164062,783.0106201171875
863.6146850585938,689.2467651367188,804.3953857421875,835.6500244140625
876.7745361328125,952.443603515625,845.5198974609375,858.6797485351562
883.3544311523438,689.2467651367188,829.070068359375,880.064453125
850.454833984375,741.8861083984375,806.0403442382812,817.5552368164062
870.194580078125,847.1648559570312,810.9752807617188,878.4194946289062
863.6146850585938,794.5255126953125,807.6853637695312,878.4194946289062
863.6146850585938,899.8042602539062,840.5849609375,857.0347290039062
848.8098754882812,741.8861083984375,809.330322265625,820.84521484375
881.70947265625,899.8042602539062,838.9400024414062,889.9343872070312
888.2893676757812,689.2467651367188,820.84521484375,896.5142822265625
865.2596435546875,583.968017578125,786.3005981445312,857.0347290039062
852.0997924804688,838.9400024414062,815.9102783203125,858.6797485351562
868.5496215820312,838.9400024414062,806.0403442382812,886.6444091796875
861.9697265625,944.2186889648438,807.6853637695312,908.0291748046875
838.9400024414062,944.2186889648438,810.9752807617188,829.070068359375
852.0997924804688,944.2186889648438,817.5552368164062,883.3544311523438
858.6797485351562,944.2186889648438,840.5849609375,894.8693237304688
866.9046630859375,838.9400024414062,809.330322265625,894.8693237304688
830.715087890625,628.3825073242188,771.4957885742188,835.6500244140625
848.8098754882812,733.6612548828125,797.8154907226562,896.5142822265625
850.454833984375,944.2186889648438,842.2299194335938,891.579345703125
855.3897705078125,628.3825073242188,810.9752807617188,843.8749389648438
847.1648559570312,838.9400024414062,824.1351318359375,834.0050048828125
876.7745361328125,733.6612548828125,832.3600463867188,884.9994506835938
883.3544311523438,628.3825073242188,794.5255126953125,894.8693237304688
847.1648559570312,628.3825073242188,801.1054077148438,835.6500244140625
858.6797485351562,523.103759765625,794.5255126953125,881.70947265625
863.6146850585938,944.2186889648438,827.4251098632812,896.5142822265625
870.194580078125,891.579345703125,838.9400024414062,893.2243041992188
845.5198974609375,681.0218505859375,807.6853637695312,817.5552368164062
875.1295166015625,891.579345703125,843.8749389648438,886.6444091796875
881.70947265625,523.103759765625,807.6853637695312,886.6444091796875
863.6146850585938,523.103759765625,799.46044921875,870.194580078125
852.0997924804688,523.103759765625,787.945556640625,845.5198974609375
871.839599609375,733.6612548828125,822.4901733398438,901.44921875
866.9046630859375,681.0218505859375,827.4251098632812,894.8693237304688
852.0997924804688,733.6612548828125,814.2652587890625,830.715087890625
865.2596435546875,891.579345703125,827.4251098632812,875.1295166015625
889.9343872070312,628.3825073242188,825.7801513671875,899.8042602539062
889.9343872070312,628.3825073242188,814.2652587890625,908.0291748046875
852.0997924804688,681.0218505859375,814.2652587890625,822.4901733398438
870.194580078125,575.7431030273438,810.9752807617188,891.579345703125
863.6146850585938,786.3005981445312,812.6203002929688,884.9994506835938
858.6797485351562,891.579345703125,834.0050048828125,857.0347290039062
845.5198974609375,838.9400024414062,807.6853637695312,809.330322265625
875.1295166015625,1049.4974365234375,830.715087890625,871.839599609375
883.3544311523438,733.6612548828125,807.6853637695312,889.9343872070312
855.3897705078125,733.6612548828125,799.46044921875,843.8749389648438
858.6797485351562,786.3005981445312,809.330322265625,865.2596435546875
873.4845581054688,681.0218505859375,799.46044921875,891.579345703125
870.194580078125,996.8580932617188,829.070068359375,886.6444091796875
842.2299194335938,733.6612548828125,815.9102783203125,809.330322265625
865.2596435546875,944.2186889648438,810.9752807617188,884.9994506835938
873.4845581054688,1049.4974365234375,842.2299194335938,891.579345703125
876.7745361328125,733.6612548828125,799.46044921875,876.7745361328125
857.0347290039062,733.6612548828125,796.1704711914062,824.1351318359375
883.3544311523438,733.6612548828125,806.0403442382812,903.09423828125
883.3544311523438,733.6612548828125,820.84521484375,898.1592407226562
865.2596435546875,786.3005981445312,822.4901733398438,843.8749389648438
853.7448120117188,838.9400024414062,817.5552368164062,850.454833984375
871.839599609375,733.6612548828125,825.7801513671875,878.4194946289062
873.4845581054688,628.3825073242188,801.1054077148438,903.09423828125
847.1648559570312,628.3825073242188,799.46044921875,835.6500244140625
860.32470703125,628.3825073242188,783.0106201171875,886.6444091796875
853.7448120117188,786.3005981445312,797.8154907226562,868.5496215820312
861.9697265625,996.8580932617188,830.715087890625,866.9046630859375
840.5849609375,786.3005981445312,817.5552368164062,797.8154907226562
871.839599609375,996.8580932617188,850.454833984375,888.2893676757812
873.4845581054688,681.0218505859375,822.4901733398438,899.8042602539062
858.6797485351562,628.3825073242188,796.1704711914062,857.0347290039062
852.0997924804688,838.9400024414062,809.330322265625,845.5198974609375
881.70947265625,786.3005981445312,812.6203002929688,898.1592407226562
883.3544311523438,891.579345703125,814.2652587890625,919.5440063476562
852.0997924804688,786.3005981445312,812.6203002929688,830.715087890625
860.32470703125,786.3005981445312,827.4251098632812,873.4845581054688
868.5496215820312,786.3005981445312,837.2949829101562,889.9343872070312
881.70947265625,786.3005981445312,832.3600463867188,896.5142822265625
855.3897705078125,786.3005981445312,814.2652587890625,832.3600463867188
884.9994506835938,891.579345703125,830.715087890625,912.964111328125
883.3544311523438,681.0218505859375,783.0106201171875,908.0291748046875
865.2596435546875,891.579345703125,807.6853637695312,870.194580078125
845.5198974609375,891.579345703125,819.2001953125,838.9400024414062
868.5496215820312,996.8580932617188,835.6500244140625,894.8693237304688
876.7745361328125,996.8580932617188,857.0347290039062,899.8042602539062
858.6797485351562,575.7431030273438,789.590576171875,837.2949829101562
857.0347290039062,786.3005981445312,794.5255126953125,873.4845581054688
868.5496215820312,786.3005981445312,810.9752807617188,891.579345703125
870.194580078125,786.3005981445312,832.3600463867188,903.09423828125
850.454833984375,575.7431030273438,810.9752807617188,822.4901733398438
873.4845581054688,786.3005981445312,835.6500244140625,893.2243041992188
871.839599609375,575.7431030273438,820.84521484375,891.579345703125
860.32470703125,681.0218505859375,810.9752807617188,878.4194946289062
835.6500244140625,786.3005981445312,804.3953857421875,840.5849609375
865.2596435546875,681.0218505859375,789.590576171875,891.579345703125
860.32470703125,891.579345703125,812.6203002929688,904.7391967773438
840.5849609375,786.3005981445312,815.9102783203125,832.3600463867188
847.1648559570312,786.3005981445312,801.1054077148438,853.7448120117188
850.454833984375,891.579345703125,835.6500244140625,883.3544311523438
865.2596435546875,681.0218505859375,817.5552368164062,888.2893676757812
825.7801513671875,681.0218505859375,789.590576171875,817.5552368164062
837.2949829101562,786.3005981445312,824.1351318359375,880.064453125
845.5198974609375,891.579345703125,832.3600463867188,881.70947265625
848.8098754882812,786.3005981445312,822.4901733398438,871.839599609375
825.7801513671875,681.0218505859375,799.46044921875,810.9752807617188
858.6797485351562,996.8580932617188,832.3600463867188,884.9994506835938
870.194580078125,996.8580932617188,840.5849609375,893.2243041992188
861.9697265625,786.3005981445312,819.2001953125,837.2949829101562
857.0347290039062,891.579345703125,830.715087890625,848.8098754882812
881.70947265625,681.0218505859375,804.3953857421875,894.8693237304688
870.194580078125,891.579345703125,824.1351318359375,914.6090698242188
847.1648559570312,786.3005981445312,829.070068359375,855.3897705078125
868.5496215820312,891.579345703125,817.5552368164062,901.44921875
870.194580078125,786.3005981445312,834.0050048828125,894.8693237304688
871.839599609375,681.0218505859375,807.6853637695312,901.44921875
832.3600463867188,786.3005981445312,797.8154907226562,835.6500244140625
866.9046630859375,681.0218505859375,809.330322265625,894.8693237304688
880.064453125,891.579345703125,835.6500244140625,908.0291748046875
861.9697265625,786.3005981445312,827.4251098632812,855.3897705078125
845.5198974609375,786.3005981445312,807.6853637695312,835.6500244140625
873.4845581054688,786.3005981445312,850.454833984375,894.8693237304688
883.3544311523438,575.7431030273438,809.330322265625,908.0291748046875
848.8098754882812,786.3005981445312,819.2001953125,842.2299194335938
868.5496215820312,681.0218505859375,806.0403442382812,881.70947265625
871.839599609375,891.579345703125,820.84521484375,888.2893676757812
870.194580078125,786.3005981445312,832.3600463867188,881.70947265625
843.8749389648438,365.1856384277344,776.4307250976562,806.0403442382812
852.0997924804688,891.579345703125,837.2949829101562,881.70947265625
861.9697265625,786.3005981445312,827.4251098632812,876.7745361328125
852.0997924804688,786.3005981445312,794.5255126953125,860.32470703125
834.0050048828125,1102.1368408203125,832.3600463867188,838.9400024414062
868.5496215820312,891.579345703125,825.7801513671875,906.3841552734375
871.839599609375,891.579345703125,822.4901733398438,909.6741333007812
847.1648559570312,891.579345703125,804.3953857421875,840.5849609375
843.8749389648438,786.3005981445312,787.945556640625,857.0347290039062
853.7448120117188,1207.41552734375,838.9400024414062,888.2893676757812
875.1295166015625,891.579345703125,827.4251098632812,901.44921875
843.8749389648438,891.579345703125,825.7801513671875,815.9102783203125
865.2596435546875,891.579345703125,829.070068359375,881.70947265625
875.1295166015625,575.7431030273438,802.7504272460938,893.2243041992188
866.9046630859375,786.3005981445312,802.7504272460938,888.2893676757812
838.9400024414062,773.1407470703125,796.1704711914062,825.7801513671875
863.6146850585938,825.7801513671875,845.5198974609375,876.7745361328125
865.2596435546875,667.8619995117188,815.9102783203125,884.9994506835938
842.2299194335938,720.5014038085938,837.2949829101562,832.3600463867188
852.0997924804688,667.8619995117188,807.6853637695312,858.6797485351562
857.0347290039062,667.8619995117188,802.7504272460938,878.4194946289062
853.7448120117188,720.5014038085938,796.1704711914062,889.9343872070312
817.5552368164062,720.5014038085938,787.945556640625,809.330322265625
837.2949829101562,878.4194946289062,842.2299194335938,861.9697265625
853.7448120117188,931.0588989257812,842.2299194335938,876.7745361328125
860.32470703125,773.1407470703125,863.6146850585938,871.839599609375
842.2299194335938,562.583251953125,809.330322265625,824.1351318359375
857.0347290039062,720.5014038085938,815.9102783203125,894.8693237304688
853.7448120117188,720.5014038085938,801.1054077148438,883.3544311523438
843.8749389648438,1036.337646484375,817.5552368164062,860.32470703125
834.0050048828125,773.1407470703125,832.3600463867188,838.9400024414062
855.3897705078125,720.5014038085938,827.4251098632812,886.6444091796875
848.8098754882812,720.5014038085938,834.0050048828125,901.44921875
838.9400024414062,562.583251953125,819.2001953125,842.2299194335938
850.454833984375,720.5014038085938,814.2652587890625,904.7391967773438
850.454833984375,720.5014038085938,825.7801513671875,891.579345703125
838.9400024414062,667.8619995117188,814.2652587890625,884.9994506835938
809.330322265625,667.8619995117188,825.7801513671875,812.6203002929688
817.5552368164062,667.8619995117188,814.2652587890625,868.5496215820312
794.5255126953125,615.22265625,820.84521484375,842.2299194335938
763.2708740234375,615.22265625,815.9102783203125,792.8805541992188
